"ID,Name,Author,genre",,,
380143,Black Beauty,Anna Sewell,"{""Children's literature"", ""Fiction"", ""Novel""}"
381378,A Visit from St. Nicholas,Clement Clarke Moore,"{""Children's literature""}"
381411,Vector Prime,Robert Anthony Salvatore,"{""Science Fiction"",""Speculative fiction""}"
381491,The Thorn Birds,Colleen McCullough,"{""Children's literature"", ""Fiction"", ""Romance novel"", ""Novel""}"
382115,The Magic of Oz,L. Frank Baum,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
382176,Charlie and the Great Glass Elevator,Roald Dahl,"{""Science Fiction"",""Children's literature"", ""Fantasy"",""Speculative fiction"", ""Fiction""}"
383912,The Inheritors,Ford Madox Ford,"{""Novel"", ""Science Fiction"",""Speculative fiction"", ""Poetry"", ""Fiction""}"
384072,Moving Pictures,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
384688,Glinda of Oz,L. Frank Baum,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
385612,Walk Two Moons,Sharon Creech,"{""Children's literature"", ""Young adult literature"", ""Fiction""}"
385678,"God Bless You, Mr. Rosewater",Kurt Vonnegut,"{""Speculative fiction"", ""Fiction"", ""Novel""}"
385817,The Unknown Soldier,Väinö Linna,"{""War novel""}"
386381,Main Street,Sinclair Lewis,"{""Autobiography"", ""Biography"",""Children's literature"", ""Fiction"", ""Novel""}"
386568,Misery,Stephen King,"{""Children's literature"", ""Horror"",""Speculative fiction"", ""Fiction""}"
386867,The Monk,M. G. Lewis,"{""Gothic fiction""}"
386988,Star by Star,Troy Denning,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
388046,American Tabloid,James Ellroy,"{""Crime Fiction"",""Mystery"",""Speculative fiction"", ""Fiction"", ""Suspense""}"
388056,The Wonderful Adventures of Nils,Selma Lagerlöf,"{""Speculative fiction"",""Children's literature""}"
390168,The Cold Six Thousand,James Ellroy,"{""Crime Fiction"",""Mystery"", ""Novel"", ""Suspense""}"
391497,Fifth Business,Robertson Davies,"{""Speculative fiction"", ""Fiction""}"
393290,Black Boy,Richard Wright,"{""Autobiography"", ""Biography"", ,""Non-fiction""}"
393492,The City and the Pillar,Gore Vidal,"{""Novel""}"
393692,Tai-Pan: A Novel of Hong Kong,James Clavell,"{""Historical fiction"", ""Fiction"", ""Novel""}"
394089,Horton Hears a Who!,Dr. Seuss,"{""Children's literature""}"
394715,The World is Round,Tony Rothman,"{""Hard science fiction"", ""Science Fiction"",""Speculative fiction""}"
395037,’Salem's Lot,Stephen King,"{""Gothic fiction"",""Speculative fiction"", ""Horror""}"
395683,One Day in the Life of Ivan Denisovich,Aleksandr Solzhenitsyn,"{""Fiction""}"
395880,The Black Dahlia,James Ellroy,"{""Crime Fiction"",""Mystery"", ""Novel"", ""Fiction"", ""Suspense""}"
397398,The Bourne Identity,Robert Ludlum,"{""Thriller"",""Mystery"", ""Spy fiction"", ""Fiction"", ""Suspense""}"
398809,The Gripping Hand,Jerry Pournelle,"{""Science Fiction"",""Speculative fiction"", ""Novel""}"
398933,Redwall,Brian Jacques,"{""Children's literature"", ""Fantasy"",""Speculative fiction"", ""Fiction""}"
399019,Forever Peace,Joe Haldeman,"{""Science Fiction"",""Speculative fiction"", ""Novel""}"
399029,Alaska,James A. Michener,"{""History"", ""Fiction"", ""Historical novel""}"
401482,The Mill on the Floss,George Eliot,"{""Children's literature"", ""Novel"", ""Romance novel"",""Mystery"", ""Fiction"", ""Suspense""}"
401627,Lullaby,Chuck Palahniuk,"{""Satire"", ""Horror"",""Speculative fiction"", ""Fiction""}"
404949,Lucky Jim,Kingsley Amis,"{""Comic novel"", ""Fiction"", ""Novel""}"
406609,"For Us, The Living: A Comedy of Customs",Robert A. Heinlein,"{""Science Fiction"",""Speculative fiction""}"
407392,A Connecticut Yankee in King Arthur's Court,Mark Twain,"{""Science Fiction"",""Children's literature"", ""Alternate history"",""Speculative fiction"", ""Satire"", ""Fantasy"", ""Fiction"", ""Time travel"", ""Humour""}"
408735,Absolution Gap,Alastair Reynolds,"{""Hard science fiction"", ""Science Fiction"",""Speculative fiction""}"
408738,Broken Angels,Richard Morgan,"{""Science Fiction"",""Speculative fiction""}"
409036,"Coronation, or the Last of the Romanovs",Boris Akunin,"{""Mystery"", ""Novel"", ""History""}"
409236,Wolves of the Calla,Stephen King,"{""Science Fiction"", ""Horror"", ""Western fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
410134,The Good Earth,Pearl S. Buck,"{""Historical fiction"",""Children's literature"", ""Fiction""}"
410873,The Secret Garden,Frances Hodgson Burnett,"{""Science Fiction"",""Speculative fiction"",""Children's literature"", ""Fiction""}"
410932,"The Sea, the Sea",Iris Murdoch,"{""Fiction""}"
411954,Trinity,Leon Uris,"{""Historical fiction"", ""Fiction""}"
412140,The Discovery of Heaven,Harry Mulisch,"{""Fiction"", ""Novel""}"
412654,A Prayer for Owen Meany,John Irving,"{""Novel""}"
413263,Get Shorty,Elmore Leonard,"{""Crime Fiction"",""Mystery"", ""Fiction""}"
414118,Autobiography of a Brown Buffalo,Oscar Zeta Acosta,"{""Autobiography"", ""Novel""}"
414331,The Naked Sun,Isaac Asimov,"{""Mystery"", ""Science Fiction"",""Speculative fiction"",""Children's literature"", ""Fiction""}"
415267,The Man Who Was Thursday,G. K. Chesterton,"{""Thriller"",""Mystery"",""Speculative fiction"", ""Fiction"", ""Novel""}"
415715,A Simple Plan,Scott Smith,"{""Thriller"",""Mystery"", ""Fiction"", ""Suspense""}"
417955,"Farewell, My Lovely",Raymond Chandler,"{""Crime Fiction"", ""Hardboiled""}"
417968,The Long Goodbye,Raymond Chandler,"{""Mystery"", ""Detective fiction"", ""Novel"", ""Hardboiled""}"
418332,The Once and Future King,T. H. White,"{""Speculative fiction"", ""Fantasy""}"
418537,Relic,Douglas Preston,"{""Thriller"", ""Science Fiction"", ""Horror"",""Speculative fiction"", ""Techno-thriller"", ""Fiction""}"
418808,The Mayor of Casterbridge: The Life and Death of a Man of Character,Thomas Hardy,"{""Novel""}"
419078,Life of Pi,Yann Martel,"{""Fiction"", ""Novel""}"
420130,The Robots of Dawn,Isaac Asimov,"{""Mystery"", ""Science Fiction"",""Speculative fiction"",""Children's literature"", ""Fiction""}"
420442,Peril at End House,Agatha Christie,"{""Crime Fiction"",""Mystery"",""Children's literature"", ""Fiction"", ""Suspense""}"
420985,The Subtle Knife,Philip Pullman,"{""Children's literature"", ""Fantasy"",""Speculative fiction"", ""Fiction""}"
421106,The Horse and His Boy,C. S. Lewis,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
421290,The Story of the Stone,Barry Hughart,"{""Speculative fiction"", ""Fantasy""}"
421473,The Mists of Avalon,Marion Zimmer Bradley,"{""Speculative fiction"", ""Fantasy"", ""Fiction""}"
422466,The Book of Merlyn,T. H. White,"{""Speculative fiction"", ""Fantasy"", ""Fiction""}"
423605,The Iron Heel,Jack London,"{""Science Fiction"",""Speculative fiction"", ""Utopian and dystopian fiction"", ""Fantasy"", ""Fiction"", ""Dystopia""}"
423606,Martin Eden,Jack London,"{""Children's literature"", , ""Fiction"", ""Novel""}"
423607,The Valley of the Moon,Jack London,"{""Children's literature"", ""Fiction""}"
423675,At Swim-Two-Birds,Flann O'Brien,"{""Novel""}"
423959,Startide Rising,David Brin,"{""Science Fiction"",""Speculative fiction"",""Children's literature"", ""Fiction"", ""Novel""}"
424021,Rilla of Ingleside,Lucy Maud Montgomery,"{""Children's literature""}"
424293,The Pickwick Papers,Charles Dickens,"{""Fiction"", ""Novel""}"
424680,Quarantine,Greg Egan,"{""Hard science fiction"", ""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
425371,Rama II,Gentry Lee,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
425872,Planet of Exile,Ursula K. Le Guin,"{""Science Fiction"",""Speculative fiction"", ""Fiction"", ""Novel""}"
427283,Fortress Besieged,Qian Zhongshu,"{""Fiction"", ""Novel""}"
427310,The Voyage of the Dawn Treader,C. S. Lewis,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
427317,The Silver Chair,C. S. Lewis,"{""Speculative fiction"", ""Fantasy"",""Children's literature""}"
427704,Geek Love,Katherine Dunn,"{""Speculative fiction"", ""Fiction"", ""Novel""}"
428736,City of Illusions,Ursula K. Le Guin,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
429787,Malafrena,Ursula K. Le Guin,"{""Alternate history"", ""Science Fiction"",""Speculative fiction"", ""Fantasy""}"
430840,The Awakening,Kate Chopin,"{""Romance novel"", ""Reference"", ""Fiction"", ""Novella"", ""Novel""}"
435015,The Blithedale Romance,Nathaniel Hawthorne,"{""Roman"", ""Fiction"", ""Historical novel""}"
435372,Under the Net,Iris Murdoch,"{""Fiction""}"
438390,Things Fall Apart,Chinua Achebe,"{""Novel"",""Children's literature"", ""Poetry"", ""Fiction""}"
438445,Moneyball: The Art of Winning an Unfair Game,Michael Lewis,"{""Non-fiction""}"
438653,Billy Budd,Herman Melville,"{""Children's literature"", ""Fiction"", ""Novella""}"
441425,Bleak House,Charles Dickens,"{""Novel""}"
441838,Bridge to Terabithia,Donna Diamond,"{""Children's literature"", ""Young adult literature"",""Speculative fiction"", ""Fiction""}"
442854,Uncle Dynamite,P. G. Wodehouse,"{""Fiction""}"
443287,Tourist Season,Carl Hiaasen,"{""Crime Fiction"",""Mystery"", ""Suspense""}"
444599,Tigana,Guy Gavriel Kay,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
445619,The Red and the Black,Stendhal,"{""Fiction"", ""Novel""}"
447187,Pincher Martin,William Golding,"{""Fiction""}"
447192,Chocky,John Wyndham,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
447792,Civilization and its Discontents,Sigmund Freud,"{""Non-fiction""}"
451406,The Stepford Wives,Ira Levin,"{""Thriller"",""Speculative fiction"", ""Horror"", ""Satire""}"
451824,The Fifth Child,Doris Lessing,"{""Fiction"", ""Novel""}"
452224,Anti-Ice,Stephen Baxter,"{""Alternate history"", ""Science Fiction"",""Speculative fiction"", ""Fiction""}"
452331,Shadow of the Giant,Orson Scott Card,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
453257,Encounter With Tiber,Buzz Aldrin,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
453338,Night of the Aurochs,Dalton Trumbo,"{""War novel""}"
454577,The Swiss Family Robinson,Johann David Wyss,"{""Children's literature"", ""Fiction"", ""Adventure novel""}"
457401,Slow Learner,Thomas Pynchon,"{""Speculative fiction"", ""Short story"", ""Fiction""}"
457932,The Sky So Big and Black,Batūl Khuḍayrī,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
458025,The Master of Go,Yasunari Kawabata,"{""Historical novel""}"
461501,The Legend of Luke,Brian Jacques,"{""Children's literature"", ""Fantasy"",""Speculative fiction"", ""Fiction""}"
461604,To a God Unknown,John Steinbeck,"{""Novel""}"
462297,Mystic River,Dennis Lehane,"{""Mystery"", ""Novel"", ""Fiction"", ""Suspense""}"
463024,The Monkey Wrench Gang,Edward Abbey,"{""Speculative fiction"", ""Fiction"", ""Novel""}"
465056,Death from a Top Hat,Clayton Rawson,"{""Mystery"", ""Detective fiction""}"
466228,The Autumn of the Patriarch,Gabriel García Márquez,"{""Novel""}"
466470,The Eyre Affair,Jasper Fforde,"{""Alternate history"", ""Fiction"", ""Novel""}"
466502,I Am a Cat,Soseki Natsume,"{""Comic novel"", ""Comedy""}"
467114,Swag,Elmore Leonard,"{""Mystery"", ""Fiction"", ""Suspense""}"
467841,Say It With Poison,Ann Granger,"{""Mystery"", ""Suspense""}"
470759,Camp Concentration,Thomas M. Disch,"{""Science Fiction"",""Speculative fiction"", ""Fiction"", ""Dystopia""}"
470889,The Whole Man,John Brunner,"{""Science Fiction"",""Speculative fiction""}"
470913,Timescoop,John Brunner,"{""Science Fiction"",""Speculative fiction""}"
471233,Silverlock,John Myers Myers,"{""Speculative fiction"", ""Fantasy"", ""Fiction""}"
472089,Matilda,Roald Dahl,"{""Children's literature"", ""Fantasy"",""Speculative fiction"", ""Humour"", ""Fiction""}"
472097,The Positronic Man,Isaac Asimov,"{""Science Fiction"", ""Fiction""}"
473297,No Highway,Nevil Shute,"{""Mystery"",""Speculative fiction"", ""Fiction"", ""Suspense""}"
473707,"Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money - That the Poor and the Middle Class Do Not!",Sharon Lechter,"{""Non-fiction""}"
474204,The Currents of Space,Isaac Asimov,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
474327,Foundation's Fear,Gregory Benford,"{""Science Fiction"",""Speculative fiction""}"
474347,Foundation and Chaos,Greg Bear,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
474349,Foundation's Triumph,David Brin,"{""Science Fiction"",""Speculative fiction""}"
474729,Isaac Asimov's Caliban,Roger MacBride Allen,"{""Science Fiction"",""Speculative fiction""}"
474730,Isaac Asimov's Inferno,Roger MacBride Allen,"{""Science Fiction"",""Speculative fiction""}"
475208,The Feast of the Goat,Mario Vargas Llosa,"{""Novel"", ""Fiction"", ""Historical novel""}"
475298,Lost in a Good Book,Jasper Fforde,"{""Alternate history"",""Speculative fiction"",""Mystery"", ""Fantasy"", ""Fiction"", ""Suspense""}"
475366,Pan,Knut Hamsun,"{""Fiction""}"
475398,The Eye of Argon,Jim Theis,"{""Speculative fiction"", ""Fantasy""}"
477751,The Glass Bead Game,Hermann Hesse,"{""Science Fiction"",""Speculative fiction"", ""Fiction"", ""Novel""}"
477936,Seven Days in New Crete,Robert Graves,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
478921,The Hitchhiker's Guide to the Galaxy,Douglas Adams,"{""Science Fiction"", ""Comic novel"",""Speculative fiction"", ""Comic science fiction"", ""Humour""}"
480566,Galactic Pot-Healer,Philip K. Dick,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
481041,Jennifer Government,Max Barry,"{""Dystopia"", ""Satire"",""Speculative fiction"", ""Utopian and dystopian fiction""}"
482983,American Pastoral,Philip Roth,"{""Fiction"", ""Novel""}"
484189,Down to a Sunless Sea,David Graham,"{""Science Fiction"",""Speculative fiction"", ""Novel""}"
487486,The Mystery of the Yellow Room,Gaston Leroux,"{""Mystery"", ""Fantasy"", ""Fiction"", ""Suspense""}"
488035,Galilee,Clive Barker,"{""Speculative fiction""}"
490129,The Spy Who Loved Me,Ian Fleming,"{""Spy fiction""}"
490935,Assomoir,Émile Zola,"{""Novel""}"
491219,Trilby,George du Maurier,"{""Horror""}"
491727,Metropolitan,Walter Jon Williams,"{""Science Fiction"",""Speculative fiction""}"
491904,The Hellbound Heart,Clive Barker,"{""Speculative fiction"", ""Horror""}"
492302,Five Children and It,E. Nesbit,"{""Children's literature"", ""Fantasy"",""Speculative fiction"", ""Fiction""}"
492415,Valley of the Dolls,Jacqueline Susann,"{""Romance novel""}"
493408,Scaramouche: A Romance of the French Revolution,Rafael Sabatini,"{""Historical novel""}"
493517,K-PAX,Gene Brewer,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
496509,Them,Joyce Carol Oates,"{""Speculative fiction"", ""Fiction"", ""Novel""}"
496939,2061: Odyssey Three,Arthur C. Clarke,"{""Science Fiction"",""Speculative fiction""}"
496941,3001: The Final Odyssey,Arthur C. Clarke,"{""Science Fiction"",""Speculative fiction""}"
497096,Rama Revealed,Arthur C. Clarke,"{""Science Fiction"",""Speculative fiction""}"
497415,At the Mountains of Madness,H. P. Lovecraft,"{""Science Fiction"", ""Horror"",""Speculative fiction"",""Mystery"", ""Fiction"", ""Lost World""}"
497634,Maskerade,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction"", ""Suspense""}"
497663,Footfall,Jerry Pournelle,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
498586,Shade's Children,Garth Nix,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Dystopia""}"
498885,The Bonfire of the Vanities,Tom Wolfe,"{""Fiction"", ""Novel""}"
500708,On My Way to Paradise,Dave Wolverton,"{""Science Fiction""}"
502720,Ice Station Zebra,Alistair MacLean,"{""Thriller"", ""Novel""}"
507929,Inferno,Jerry Pournelle,"{""Science Fiction"",""Speculative fiction"", ""Fiction"", ""Novel""}"
508387,The Bridge of San Luis Rey,Thornton Wilder,"{""Fiction"", ""Novella"", ""Novel""}"
508403,The Owl Service,Alan Garner,"{""Fantasy"",""Speculative fiction"", ""Young adult literature""}"
509726,Maya the Bee,Waldemar Bonsels,"{""Children's literature""}"
511296,Baudolino,Umberto Eco,"{""Speculative fiction"", ""Historical fiction"", ""Romance novel"", ""Fantasy"", ""Fiction"", ""Historical novel""}"
512677,The Ugly Little Boy,Isaac Asimov,"{""Science Fiction"", ""Novel""}"
515055,The Man-eaters of Tsavo,John Henry Patterson,"{""Non-fiction""}"
515109,Ponniyin Selvan,Kalki Krishnamurthy,"{""Thriller"", ""Spy fiction"", ""Novel"", ""Romance novel"", ""Historical novel""}"
518097,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,"{""Non-fiction""}"
518302,In the Country of Last Things,Paul Auster,"{""Speculative fiction"", ""Dystopia"", ""Utopian and dystopian fiction""}"
519933,Shikasta,Doris Lessing,"{""Science Fiction"", ""Fiction""}"
521188,Down and Out in the Magic Kingdom,Cory Doctorow,"{""Science Fiction"",""Speculative fiction""}"
522331,National Velvet,Enid Bagnold,"{""Children's literature"", ""Fiction""}"
523463,I Never Promised You a Rose Garden,Joanne Greenberg,"{""Autobiographical novel"",""Children's literature"", ""Fiction""}"
523761,The Sum of All Fears,Tom Clancy,"{""Thriller"",""Speculative fiction"", ""Fiction""}"
523853,"He, She and It",Marge Piercy,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
525496,Tintin in the Land of the Soviets,Hergé,"{""Comic book""}"
526283,Something Fresh,P. G. Wodehouse,"{""Comic novel"", ""Comedy"", ""Fiction""}"
526665,The Light of Other Days,Stephen Baxter,"{""Science Fiction"",""Speculative fiction"", ""Transhumanism""}"
528116,The Integral Trees,Larry Niven,"{""Science Fiction"",""Speculative fiction"", ""Fiction"", ""Novel""}"
528860,The Age of Innocence,Edith Wharton,"{""Fiction"", ""Romance novel"", ""Novel""}"
529052,With Fire and Sword,Henryk Sienkiewicz,"{""Historical novel""}"
529614,Sabriel,Garth Nix,"{""Science Fiction"",""Children's literature"", ""Fantasy"",""Speculative fiction"", ""Fiction""}"
530285,The Amber Spyglass,Philip Pullman,"{""Science Fiction"",""Children's literature"", ""Fantasy"",""Speculative fiction"", ""Fiction""}"
531096,Summer Lightning,P. G. Wodehouse,"{""Comic novel"",""Speculative fiction"", ""Fiction"", ""Comedy""}"
531397,Riddley Walker,Russell Hoban,"{""Science Fiction"",""Speculative fiction"", ""Fiction"", ""Utopian and dystopian fiction""}"
531730,The Case of Charles Dexter Ward,H. P. Lovecraft,"{""Speculative fiction""}"
531939,334,Thomas M. Disch,"{""Dystopia"", ""Science Fiction"",""Speculative fiction"", ""Fiction"", ""Utopian and dystopian fiction""}"
532361,N or M?,Agatha Christie,"{""Crime Fiction"",""Mystery""}"
534425,The Mist,Stephen King,"{""Novella""}"
534538,The Seven Dials Mystery,Agatha Christie,"{""Crime Fiction"",""Mystery"", ""Fiction"", ""Suspense""}"
534882,Ronia the Robber's Daughter,Astrid Lindgren,"{""Children's literature""}"
535144,Pet Sematary,Stephen King,"{""Speculative fiction"", ""Horror"", ""Fiction"", ""Suspense""}"
535391,Firestarter,Stephen King,"{""Thriller"", ""Science Fiction"",""Children's literature"", ""Horror"",""Speculative fiction"",""Mystery"", ""Fiction""}"
535765,Rage,Stephen King,"{""Speculative fiction"", ""Horror""}"
535861,The Regulators,Stephen King,"{""Science Fiction"",""Speculative fiction"", ""Horror""}"
536064,The Two Georges,Harry Turtledove,"{""Alternate history"", ""Science Fiction"",""Speculative fiction"", ""Fiction""}"
537049,Oryx and Crake,Margaret Atwood,"{""Dystopia"", ""Science Fiction"",""Speculative fiction"", ""Novel"", ""Utopian and dystopian fiction""}"
537301,Temple,Matthew Reilly,"{""Thriller"", ""Techno-thriller"",""Speculative fiction"", ""Fiction"", ""Novel""}"
538880,The Man Who Folded Himself,David Gerrold,"{""Time travel"",""Speculative fiction"", ""Science Fiction"", ""Fiction""}"
538998,The Four Feathers,A. E. W. Mason,"{""Adventure novel""}"
539255,Ice Station,Matthew Reilly,"{""Techno-thriller"",""Speculative fiction"", ""Fiction""}"
539702,The Magic Mountain,Thomas Mann,"{""Fiction"", ""Bildungsroman""}"
539738,The Bridge on the Drina,Ivo Andrić,"{""Novel""}"
539758,The Castle,Franz Kafka,"{""Dystopia"", ""Fiction"", ""Utopian and dystopian fiction""}"
539788,Invisible Monsters,Chuck Palahniuk,"{""Speculative fiction"", ""Fiction"", ""Novel""}"
540888,Speak,Laurie Halse Anderson,"{""Children's literature"", ""Fiction"", ""Novel""}"
541704,Ripley Under Water,Patricia Highsmith,"{""Crime Fiction"",""Mystery""}"
542217,The Broken Ear,Hergé,"{""Comic book""}"
542507,The Secret of Chimneys,Agatha Christie,"{""Crime Fiction"",""Mystery"", ""Fiction"", ""Suspense""}"
542922,Tintin in the Congo,Hergé,"{""Comic book""}"
542931,The Black Island,Hergé,"{""Comic book""}"
543142,The Pelican Brief,John Grisham,"{""Children's literature"", ""Fiction"", ""Novel""}"
543278,The Fall of the House of Usher,Edgar Allan Poe,"{""Horror""}"
544460,"Unweaving the Rainbow: Science, Delusion and the Appetite for Wonder",Richard Dawkins,"{""Non-fiction""}"
544947,In the Skin of a Lion,Michael Ondaatje,"{""Fiction""}"
544984,The World of Null-A,A. E. van Vogt,"{""Science Fiction"",""Speculative fiction"", ""Novel""}"
545026,The Black Arrow: A Tale of the Two Roses,Robert Louis Stevenson,"{""Children's literature"", ""Adventure novel"",""Speculative fiction"", ""Romance novel"", ""Fiction"", ""Historical novel"", ""Historical fiction""}"
545049,Interesting Times,Terry Pratchett,"{""Science Fiction"",""Children's literature"",""Speculative fiction"", ""Fantasy"", ""Suspense"", ""Fiction""}"
547744,The Present and the Past,Ivy Compton-Burnett,"{""Fiction""}"
547990,Explorers on the Moon,Hergé,"{""Comic book""}"
549558,The Dragon Reborn,Robert Jordan,"{""Speculative fiction"", ""Fantasy""}"
549608,The Fires of Heaven,Robert Jordan,"{""Speculative fiction"", ""Fantasy""}"
549687,The Shadow Rising,Robert Jordan,"{""Speculative fiction"", ""Fantasy""}"
549746,1876,Gore Vidal,"{""History"", ""Novel""}"
551066,Last of the Curlews,Fred Bodsworth,"{""Fiction"", ""Novel""}"
552085,Reaper Man,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
552134,Men at Arms,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
552177,Hogfather,Terry Pratchett,"{""Speculative fiction"", ""Fantasy"", ""Fiction""}"
552328,Thief of Time,Terry Pratchett,"{""Science Fiction"",""Speculative fiction"", ""Fantasy"", ""Fiction""}"
552609,Code of the Lifemaker,James P. Hogan,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
553671,Free Culture: How Big Media Uses Technology and the Law to Lock Down Culture and Control Creativity,Lawrence Lessig,"{""Non-fiction""}"
554818,Killing Mr. Griffin,Lois Duncan,"{""Children's literature"", ""Young adult literature"", ""Fiction"", ""Suspense""}"
562222,A Wrinkle in Time,Madeleine L'Engle,"{""Fantasy"", ""Science Fiction"",""Speculative fiction"", ""Young adult literature"",""Children's literature""}"
562243,Lord of Chaos,Robert Jordan,"{""Speculative fiction"", ""Fantasy""}"
562456,The Outsiders,S. E. Hinton,"{""Children's literature"", ""Young adult literature"",""Speculative fiction"", ""Fiction""}"
563269,The Power and the Glory,Graham Greene,"{""Speculative fiction"",""Children's literature"", ""Fiction"", ""Novel""}"
563328,The End of the Affair,Graham Greene,"{""Speculative fiction"", ""Fiction"", ""Novel""}"
564174,The Idiot,Fyodor Dostoyevsky,"{""Novel""}"
564305,Telempath,Spider Robinson,"{""Science Fiction"",""Speculative fiction"", ""Fiction""}"
564374,Tell Me Your Dreams,Sidney Sheldon,"{""Thriller""}"
564397,The Doomsday Conspiracy,Sidney Sheldon,"{""Thriller"", ""Fiction"", ""Novel""}"
564488,Altered Carbon,Richard Morgan,"{""Science Fiction"",""Speculative fiction"", ""Hardboiled""}"
564906,Death on the Nile,Agatha Christie,"{""Crime Fiction"",""Mystery"", ""Fiction"", ""Suspense""}"
566190,Dot and the Kangaroo,Ethel Pedley,"{""Children's literature""}"
567081,The Seven-Per-Cent Solution,Nicholas Meyer,"{""Detective fiction"", ""Fiction""}"
567439,Jimmy Corrigan: The Smartest Kid on Earth,Chris Ware,"{""Graphic novel""}"
